danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.744,0.772,8,-5.788,1,0.0356,0.287,0,0.0896,0.67,113.023,audio_features,7ls9Qpcdf8ajiZ8L4GwWSN,spotify:track:7ls9Qpcdf8ajiZ8L4GwWSN,https://api.spotify.com/v1/tracks/7ls9Qpcdf8ajiZ8L4GwWSN,https://api.spotify.com/v1/audio-analysis/7ls9Qpcdf8ajiZ8L4GwWSN,288200,4
0.689,0.829,1,-5.435,0,0.0386,0.344,0,0.101,0.888,132.7,audio_features,4c0G3S4tGbwoJrF8Ve662r,spotify:track:4c0G3S4tGbwoJrF8Ve662r,https://api.spotify.com/v1/tracks/4c0G3S4tGbwoJrF8Ve662r,https://api.spotify.com/v1/audio-analysis/4c0G3S4tGbwoJrF8Ve662r,246573,4
0.666,0.745,0,-6.81,1,0.0291,0.0305,3.08e-05,0.209,0.475,144.963,audio_features,5hrAJpK5JcEOf3Wb8L4UAA,spotify:track:5hrAJpK5JcEOf3Wb8L4UAA,https://api.spotify.com/v1/tracks/5hrAJpK5JcEOf3Wb8L4UAA,https://api.spotify.com/v1/audio-analysis/5hrAJpK5JcEOf3Wb8L4UAA,233440,4
0.62,0.863,7,-11.212,0,0.0439,0.0848,1.53e-06,0.0452,0.813,157.213,audio_features,16jpCbb6NSMeBC2WDtHUeH,spotify:track:16jpCbb6NSMeBC2WDtHUeH,https://api.spotify.com/v1/tracks/16jpCbb6NSMeBC2WDtHUeH,https://api.spotify.com/v1/audio-analysis/16jpCbb6NSMeBC2WDtHUeH,245800,4
0.831,0.567,5,-6.431,0,0.0287,0.68,0.000155,0.087,0.617,114.2,audio_features,6cC7C3WOiQ5zP0yVVe8zdx,spotify:track:6cC7C3WOiQ5zP0yVVe8zdx,https://api.spotify.com/v1/tracks/6cC7C3WOiQ5zP0yVVe8zdx,https://api.spotify.com/v1/audio-analysis/6cC7C3WOiQ5zP0yVVe8zdx,233547,4
0.625,0.946,11,-6.749,0,0.0526,0.0117,1.78e-05,0.326,0.845,131.765,audio_features,7MBCVS5iqoAY6F106jdLOb,spotify:track:7MBCVS5iqoAY6F106jdLOb,https://api.spotify.com/v1/tracks/7MBCVS5iqoAY6F106jdLOb,https://api.spotify.com/v1/audio-analysis/7MBCVS5iqoAY6F106jdLOb,240667,4
0.423,0.914,2,-4.955,0,0.0358,0.00233,0.0165,0.141,0.811,155.7,audio_features,695jTUtLNuJRLjIDPmF0Hn,spotify:track:695jTUtLNuJRLjIDPmF0Hn,https://api.spotify.com/v1/tracks/695jTUtLNuJRLjIDPmF0Hn,https://api.spotify.com/v1/audio-analysis/695jTUtLNuJRLjIDPmF0Hn,259667,4
0.446,0.972,6,-3.253,1,0.139,0.221,0.0069,0.356,0.391,169.716,audio_features,4CdGjLwGO2BUNsHfFeiFjv,spotify:track:4CdGjLwGO2BUNsHfFeiFjv,https://api.spotify.com/v1/tracks/4CdGjLwGO2BUNsHfFeiFjv,https://api.spotify.com/v1/audio-analysis/4CdGjLwGO2BUNsHfFeiFjv,230478,4
0.753,0.726,7,-6.709,1,0.0322,0.0507,0.0106,0.0562,0.745,125.845,audio_features,243RjTFJo9UJAfvGeTQyGf,spotify:track:243RjTFJo9UJAfvGeTQyGf,https://api.spotify.com/v1/tracks/243RjTFJo9UJAfvGeTQyGf,https://api.spotify.com/v1/audio-analysis/243RjTFJo9UJAfvGeTQyGf,254333,4
0.607,0.536,1,-11.669,1,0.0277,0.589,1.12e-05,0.089,0.482,112.989,audio_features,2q4gqyjgCY3t5VmrXKH6nl,spotify:track:2q4gqyjgCY3t5VmrXKH6nl,https://api.spotify.com/v1/tracks/2q4gqyjgCY3t5VmrXKH6nl,https://api.spotify.com/v1/audio-analysis/2q4gqyjgCY3t5VmrXKH6nl,281333,4
0.754,0.889,4,-11.153,0,0.0374,0.0984,0.000653,0.0811,0.896,136.109,audio_features,7JVlAwB6lhBnHI7hnp5luH,spotify:track:7JVlAwB6lhBnHI7hnp5luH,https://api.spotify.com/v1/tracks/7JVlAwB6lhBnHI7hnp5luH,https://api.spotify.com/v1/audio-analysis/7JVlAwB6lhBnHI7hnp5luH,236933,4
0.65,0.783,2,-5.341,0,0.0314,0.205,7.18e-05,0.129,0.577,114.977,audio_features,2EtiidnNYJMXPclq37smv5,spotify:track:2EtiidnNYJMXPclq37smv5,https://api.spotify.com/v1/tracks/2EtiidnNYJMXPclq37smv5,https://api.spotify.com/v1/audio-analysis/2EtiidnNYJMXPclq37smv5,224360,4
0.523,0.982,6,-3.867,0,0.078,0.0151,0,0.0611,0.468,166.451,audio_features,2KjfQOeSMkCAX9HCgX0MVY,spotify:track:2KjfQOeSMkCAX9HCgX0MVY,https://api.spotify.com/v1/tracks/2KjfQOeSMkCAX9HCgX0MVY,https://api.spotify.com/v1/audio-analysis/2KjfQOeSMkCAX9HCgX0MVY,236507,4
0.466,0.568,4,-5.726,1,0.0257,0.217,8.53e-06,0.253,0.199,78.066,audio_features,3H0gw1zbyZm8vXB0rMqI57,spotify:track:3H0gw1zbyZm8vXB0rMqI57,https://api.spotify.com/v1/tracks/3H0gw1zbyZm8vXB0rMqI57,https://api.spotify.com/v1/audio-analysis/3H0gw1zbyZm8vXB0rMqI57,266573,4
0.565,0.2,5,-15.344,0,0.0363,0.588,1.93e-06,0.245,0.36,109.8,audio_features,5L8GNH8DqOk2JblWubQMOU,spotify:track:5L8GNH8DqOk2JblWubQMOU,https://api.spotify.com/v1/tracks/5L8GNH8DqOk2JblWubQMOU,https://api.spotify.com/v1/audio-analysis/5L8GNH8DqOk2JblWubQMOU,264760,4
0.554,0.489,10,-9.444,1,0.0285,0.0556,0.00238,0.279,0.35,71.088,audio_features,3GRvds9PnOeWBuzgQAtVzK,spotify:track:3GRvds9PnOeWBuzgQAtVzK,https://api.spotify.com/v1/tracks/3GRvds9PnOeWBuzgQAtVzK,https://api.spotify.com/v1/audio-analysis/3GRvds9PnOeWBuzgQAtVzK,265470,4
0.516,0.212,7,-15.327,1,0.0301,0.506,0,0.257,0.043,136.279,audio_features,3qjHbrnu71IJ04InWjmjvJ,spotify:track:3qjHbrnu71IJ04InWjmjvJ,https://api.spotify.com/v1/tracks/3qjHbrnu71IJ04InWjmjvJ,https://api.spotify.com/v1/audio-analysis/3qjHbrnu71IJ04InWjmjvJ,262760,4
0.7,0.679,6,-6.777,1,0.0315,0.678,0.00528,0.164,0.759,117.778,audio_features,79AAajz0vc1yhspn9P4ZwB,spotify:track:79AAajz0vc1yhspn9P4ZwB,https://api.spotify.com/v1/tracks/79AAajz0vc1yhspn9P4ZwB,https://api.spotify.com/v1/audio-analysis/79AAajz0vc1yhspn9P4ZwB,200733,4
0.837,0.878,3,-5.099,0,0.0308,0.19,3.85e-06,0.301,0.971,123.99,audio_features,1CnZz6EQpYzNFUC52f5ZDT,spotify:track:1CnZz6EQpYzNFUC52f5ZDT,https://api.spotify.com/v1/tracks/1CnZz6EQpYzNFUC52f5ZDT,https://api.spotify.com/v1/audio-analysis/1CnZz6EQpYzNFUC52f5ZDT,218653,4
0.659,0.754,9,-10.27,0,0.0361,0.34,1.36e-06,0.0728,0.769,121.934,audio_features,5FNTwPOdHNXtWgcCw5vddb,spotify:track:5FNTwPOdHNXtWgcCw5vddb,https://api.spotify.com/v1/tracks/5FNTwPOdHNXtWgcCw5vddb,https://api.spotify.com/v1/audio-analysis/5FNTwPOdHNXtWgcCw5vddb,228707,4
0.581,0.95,11,-7.426,0,0.0401,0.0613,0.000146,0.226,0.833,137.404,audio_features,6yWOldW7kMEgIhFG9J9chf,spotify:track:6yWOldW7kMEgIhFG9J9chf,https://api.spotify.com/v1/tracks/6yWOldW7kMEgIhFG9J9chf,https://api.spotify.com/v1/audio-analysis/6yWOldW7kMEgIhFG9J9chf,236107,4
0.452,0.671,11,-4.922,0,0.0369,0.219,4.03e-06,0.176,0.357,162.076,audio_features,4mN0PFgouiF1YEwZSA8LCI,spotify:track:4mN0PFgouiF1YEwZSA8LCI,https://api.spotify.com/v1/tracks/4mN0PFgouiF1YEwZSA8LCI,https://api.spotify.com/v1/audio-analysis/4mN0PFgouiF1YEwZSA8LCI,293227,4
0.28,0.28,11,-10.356,1,0.034,0.498,0,0.127,0.137,121.786,audio_features,5sPL5aMW4vyw69u5G2V5YB,spotify:track:5sPL5aMW4vyw69u5G2V5YB,https://api.spotify.com/v1/tracks/5sPL5aMW4vyw69u5G2V5YB,https://api.spotify.com/v1/audio-analysis/5sPL5aMW4vyw69u5G2V5YB,306787,3
0.658,0.869,4,-3.647,0,0.0292,0.179,0,0.107,0.643,131.93,audio_features,2tJu4DDMGCVbRgXYyl0zbR,spotify:track:2tJu4DDMGCVbRgXYyl0zbR,https://api.spotify.com/v1/tracks/2tJu4DDMGCVbRgXYyl0zbR,https://api.spotify.com/v1/audio-analysis/2tJu4DDMGCVbRgXYyl0zbR,275560,4
0.674,0.908,11,-5.842,0,0.0485,0.104,0,0.682,0.572,121.787,audio_features,59Mhb63LPfxbsOq74bqBar,spotify:track:59Mhb63LPfxbsOq74bqBar,https://api.spotify.com/v1/tracks/59Mhb63LPfxbsOq74bqBar,https://api.spotify.com/v1/audio-analysis/59Mhb63LPfxbsOq74bqBar,243907,4
0.509,0.991,4,-2.994,0,0.0665,0.0141,0.00929,0.335,0.638,144.597,audio_features,5RGVOfeTdwUzdTl8mC9uAi,spotify:track:5RGVOfeTdwUzdTl8mC9uAi,https://api.spotify.com/v1/tracks/5RGVOfeTdwUzdTl8mC9uAi,https://api.spotify.com/v1/audio-analysis/5RGVOfeTdwUzdTl8mC9uAi,273360,4
0.529,0.974,5,-8.427,1,0.0994,0.423,0,0.184,0.405,166.193,audio_features,0t5cPCDcrtXtR0vZkZRiNG,spotify:track:0t5cPCDcrtXtR0vZkZRiNG,https://api.spotify.com/v1/tracks/0t5cPCDcrtXtR0vZkZRiNG,https://api.spotify.com/v1/audio-analysis/0t5cPCDcrtXtR0vZkZRiNG,236227,4
0.456,0.973,0,-3.13,1,0.108,0.22,6.52e-06,0.353,0.621,92.478,audio_features,7KmqrSIJUx6HN3vkkoVbus,spotify:track:7KmqrSIJUx6HN3vkkoVbus,https://api.spotify.com/v1/tracks/7KmqrSIJUx6HN3vkkoVbus,https://api.spotify.com/v1/audio-analysis/7KmqrSIJUx6HN3vkkoVbus,281133,4
0.578,0.97,8,-5.728,0,0.174,0.0425,0.000695,0.188,0.195,133.266,audio_features,68ejQEJRwHd899Nt7NHtT6,spotify:track:68ejQEJRwHd899Nt7NHtT6,https://api.spotify.com/v1/tracks/68ejQEJRwHd899Nt7NHtT6,https://api.spotify.com/v1/audio-analysis/68ejQEJRwHd899Nt7NHtT6,342440,4
0.655,0.861,2,-9.276,0,0.037,0.416,0.000212,0.095,0.939,135.463,audio_features,0HyfeegWjhn9OONSp3fEtI,spotify:track:0HyfeegWjhn9OONSp3fEtI,https://api.spotify.com/v1/tracks/0HyfeegWjhn9OONSp3fEtI,https://api.spotify.com/v1/audio-analysis/0HyfeegWjhn9OONSp3fEtI,248773,4
0.719,0.814,10,-7.448,1,0.0299,0.2,0.0483,0.102,0.715,141.455,audio_features,4PykuFIJt1YlG1mvyYr0kY,spotify:track:4PykuFIJt1YlG1mvyYr0kY,https://api.spotify.com/v1/tracks/4PykuFIJt1YlG1mvyYr0kY,https://api.spotify.com/v1/audio-analysis/4PykuFIJt1YlG1mvyYr0kY,240707,3
0.414,0.557,8,-6.191,0,0.0295,0.589,7.99e-06,0.119,0.525,137.15,audio_features,5CFN15gCmxFY3OmNxE6aZ6,spotify:track:5CFN15gCmxFY3OmNxE6aZ6,https://api.spotify.com/v1/tracks/5CFN15gCmxFY3OmNxE6aZ6,https://api.spotify.com/v1/audio-analysis/5CFN15gCmxFY3OmNxE6aZ6,269267,4
0.781,0.586,0,-8.401,1,0.048,0.186,3e-05,0.268,0.596,118.018,audio_features,49ETAfNlxYmKNbNWuWRVma,spotify:track:49ETAfNlxYmKNbNWuWRVma,https://api.spotify.com/v1/tracks/49ETAfNlxYmKNbNWuWRVma,https://api.spotify.com/v1/audio-analysis/49ETAfNlxYmKNbNWuWRVma,271804,4
0.449,0.537,11,-6.719,0,0.0279,0.514,1.26e-05,0.0727,0.533,89.032,audio_features,37vBqIEsoZjRyhOkolH65g,spotify:track:37vBqIEsoZjRyhOkolH65g,https://api.spotify.com/v1/tracks/37vBqIEsoZjRyhOkolH65g,https://api.spotify.com/v1/audio-analysis/37vBqIEsoZjRyhOkolH65g,272267,4
0.571,0.487,5,-7.489,1,0.0292,0.816,4.08e-06,0.308,0.285,143.839,audio_features,237tJYVU76qhKPdiohaOYz,spotify:track:237tJYVU76qhKPdiohaOYz,https://api.spotify.com/v1/tracks/237tJYVU76qhKPdiohaOYz,https://api.spotify.com/v1/audio-analysis/237tJYVU76qhKPdiohaOYz,248253,4
0.638,0.602,5,-10.947,0,0.0472,0.024,6.8e-06,0.246,0.73,142.822,audio_features,4LMaWZgQmk49pUpZ8z8sud,spotify:track:4LMaWZgQmk49pUpZ8z8sud,https://api.spotify.com/v1/tracks/4LMaWZgQmk49pUpZ8z8sud,https://api.spotify.com/v1/audio-analysis/4LMaWZgQmk49pUpZ8z8sud,240000,4
0.605,0.891,6,-4.905,0,0.0592,0.0745,0.000552,0.0862,0.707,161.202,audio_features,4I2crX5HrqkSYM30OFLccs,spotify:track:4I2crX5HrqkSYM30OFLccs,https://api.spotify.com/v1/tracks/4I2crX5HrqkSYM30OFLccs,https://api.spotify.com/v1/audio-analysis/4I2crX5HrqkSYM30OFLccs,264973,4
0.72,0.92,5,-4.632,1,0.0337,0.74,1.78e-06,0.27,0.949,129.609,audio_features,27Zq1Uh9ITJwfTaqvqUsfy,spotify:track:27Zq1Uh9ITJwfTaqvqUsfy,https://api.spotify.com/v1/tracks/27Zq1Uh9ITJwfTaqvqUsfy,https://api.spotify.com/v1/audio-analysis/27Zq1Uh9ITJwfTaqvqUsfy,216133,4
0.809,0.73,1,-8.758,1,0.0282,0.221,0.000547,0.131,0.853,129.753,audio_features,49HqOlpNDCxoxGINWT3RM3,spotify:track:49HqOlpNDCxoxGINWT3RM3,https://api.spotify.com/v1/tracks/49HqOlpNDCxoxGINWT3RM3,https://api.spotify.com/v1/audio-analysis/49HqOlpNDCxoxGINWT3RM3,232333,4
0.737,0.841,10,-8.499,0,0.0435,0.325,0.00077,0.144,0.873,129.829,audio_features,6iyxSBlA7rAiylJLO25Kt6,spotify:track:6iyxSBlA7rAiylJLO25Kt6,https://api.spotify.com/v1/tracks/6iyxSBlA7rAiylJLO25Kt6,https://api.spotify.com/v1/audio-analysis/6iyxSBlA7rAiylJLO25Kt6,265200,4
0.559,0.484,4,-8.026,1,0.0329,0.203,0,0.106,0.129,72.002,audio_features,5iFF3vFte7yViT8TYdcQls,spotify:track:5iFF3vFte7yViT8TYdcQls,https://api.spotify.com/v1/tracks/5iFF3vFte7yViT8TYdcQls,https://api.spotify.com/v1/audio-analysis/5iFF3vFte7yViT8TYdcQls,261333,4
0.642,0.875,4,-6.719,1,0.0323,0.112,5.39e-05,0.128,0.728,142.178,audio_features,38RTaHJ2hNfg9xYXkXkQVt,spotify:track:38RTaHJ2hNfg9xYXkXkQVt,https://api.spotify.com/v1/tracks/38RTaHJ2hNfg9xYXkXkQVt,https://api.spotify.com/v1/audio-analysis/38RTaHJ2hNfg9xYXkXkQVt,231547,4
0.47,0.929,6,-4.409,0,0.0454,0.000158,0.06,0.405,0.583,138.099,audio_features,2ByAcIIO3tpEH8C8pXYIdE,spotify:track:2ByAcIIO3tpEH8C8pXYIdE,https://api.spotify.com/v1/tracks/2ByAcIIO3tpEH8C8pXYIdE,https://api.spotify.com/v1/audio-analysis/2ByAcIIO3tpEH8C8pXYIdE,242773,4
0.664,0.979,6,-5.311,0,0.0385,0.0212,0.000397,0.458,0.888,132.247,audio_features,4uedOJajNogY115gktPcvI,spotify:track:4uedOJajNogY115gktPcvI,https://api.spotify.com/v1/tracks/4uedOJajNogY115gktPcvI,https://api.spotify.com/v1/audio-analysis/4uedOJajNogY115gktPcvI,227300,4
0.581,0.99,7,-4.327,1,0.074,0.177,4.05e-06,0.972,0.644,165.633,audio_features,1fAyyYrxNeaXeCv1PyKwOc,spotify:track:1fAyyYrxNeaXeCv1PyKwOc,https://api.spotify.com/v1/tracks/1fAyyYrxNeaXeCv1PyKwOc,https://api.spotify.com/v1/audio-analysis/1fAyyYrxNeaXeCv1PyKwOc,250627,4
0.767,0.89,0,-4.281,1,0.0738,0.463,0.0037,0.363,0.859,140.363,audio_features,6x1TTTokRumrQK4qqZONtG,spotify:track:6x1TTTokRumrQK4qqZONtG,https://api.spotify.com/v1/tracks/6x1TTTokRumrQK4qqZONtG,https://api.spotify.com/v1/audio-analysis/6x1TTTokRumrQK4qqZONtG,214413,4
0.536,0.924,7,-8.98,1,0.0359,0.186,0.0498,0.253,0.94,157.046,audio_features,5lAW7Y56kL1r3dD6bAI49y,spotify:track:5lAW7Y56kL1r3dD6bAI49y,https://api.spotify.com/v1/tracks/5lAW7Y56kL1r3dD6bAI49y,https://api.spotify.com/v1/audio-analysis/5lAW7Y56kL1r3dD6bAI49y,276000,4
0.577,0.916,2,-11.875,1,0.0491,0.177,0.00716,0.0674,0.746,160.115,audio_features,3d6RE0vvmNiu2Eigwn7OxW,spotify:track:3d6RE0vvmNiu2Eigwn7OxW,https://api.spotify.com/v1/tracks/3d6RE0vvmNiu2Eigwn7OxW,https://api.spotify.com/v1/audio-analysis/3d6RE0vvmNiu2Eigwn7OxW,263427,4
